Mass,logT,logg,logR,logtau,logL
0.9,4.350068978432721,8.47832519,-2.043007561193079,8.146360631139606,-1.731035082073149
0.9,4.343532679908883,8.47876414,-2.0432270014096665,8.168798792310932,-1.7576192386289613
0.9,4.337008317440976,8.47918762,-2.0434387563532193,8.190833228739908,-1.7841401467620133
0.9,4.33051126151774,8.47959807,-2.043643988146682,8.21248458158274,-1.8105388019937367
0.9,4.3240441289659985,8.48000008,-2.0438449663626383,8.233787531820338,-1.8368093279519835
0.9,4.317603773285578,8.48039574,-2.0440427904615697,8.254772537498967,-1.8629664345399184
0.9,4.31118933518534,8.48078652,-2.044238216403029,8.27545786101611,-1.8890149705216313
0.9,4.304804491461875,8.4811733,-2.044431586659061,8.295858144642976,-1.9149411420538924
0.9,4.2984437650913625,8.48155673,-2.044623313528229,8.315990486183253,-1.9407674698313997
0.9,4.292100668057598,8.48193558,-2.0448127026848266,8.335863320378472,-1.9665186819128435
0.9,4.285769989211764,8.48230753,-2.0449987124217857,8.35547968034667,-1.9922133290761932
0.9,4.279450210332729,8.4826708,-2.045180368584463,8.374842158144995,-2.017855828215983
0.9,4.273143123058476,8.48302597,-2.045357942866257,8.393957039035154,-2.043439308022184
0.9,4.266853313757324,8.48337429,-2.0455320541584108,8.412837892039462,-2.0689468395088624
0.9,4.2605826881728674,8.48371711,-2.045703461148671,8.431500786577542,-2.0943721457400017
0.9,4.254331982998402,8.48405564,-2.045872785027138,8.449959173896103,-2.119713533168683
0.9,4.248101185277428,8.48439048,-2.046040162143853,8.46822293302183,-2.144971481108361
0.9,4.241889771213025,8.48472043,-2.0462051736221096,8.486298682718553,-2.170147130318608
0.9,4.235696165811516,8.48504096,-2.0463653856729063,8.50418844529224,-2.195242097879749
0.9,4.229524449229667,8.48535148,-2.0465206539925336,8.521887510382015,-2.220239580728338
0.9,4.223376378005649,8.48565277,-2.046671320794824,8.539401321296053,-2.245133050737674
0.9,4.21725269059445,8.48594581,-2.0468178679886813,8.55673754238025,-2.269920936956942
0.9,4.211154743940327,8.48623168,-2.04696077826381,8.573901654915126,-2.294598605179677
0.9,4.205084548209667,8.48651177,-2.047100813354426,8.590898318358834,-2.3191593385301807
0.9,4.199044436778674,8.48678856,-2.047239223239337,8.607731382470236,-2.3435966115117326
0.9,4.1930363329518485,8.48706474,-2.047377329144973,8.624405661340916,-2.3679051651338234
0.9,4.187059184437626,8.48733957,-2.0475147129094586,8.640925144658818,-2.3920886071313356
0.9,4.1811140608430835,8.48761175,-2.0476508165149823,8.65728614005339,-2.416141454231263
0.9,4.175202316126827,8.48787985,-2.0477848721944616,8.673483999795142,-2.440056496797007
0.9,4.169325715473351,8.48814261,-2.0479162506712325,8.6895136131139,-2.4638256173030224
0.9,4.1634865296510375,8.48839877,-2.048044321950912,8.705368351273059,-2.4874385508106966
0.9,4.157687484339329,8.48864635,-2.048168106625171,8.721039160741169,-2.5108823933500095
0.9,4.151933270576085,8.4888829,-2.0482864149800353,8.73651067882502,-2.5341356328695452
0.9,4.146234917907524,8.48910757,-2.048398754035298,8.751754411649634,-2.5571538166237957
0.9,4.140614413303687,8.48932193,-2.048505886971336,8.76671860473009,-2.5798501753881506
0.9,4.135114900619041,8.4895264,-2.048608159019768,8.781295209504547,-2.6020525943167088
0.9,4.129831842699583,8.48971976,-2.048704798564641,8.795236507041192,-2.6233781887944976
0.9,4.124930475162941,8.48989837,-2.048794125475167,8.808113769238355,-2.643162295472304
0.9,4.1205538873949585,8.49005991,-2.0488748777272283,8.819565715522014,-2.6608301772420933
0.9,4.116820121154701,8.4902002,-2.0489450242215304,8.829297531813626,-2.675905507146943
0.9,4.113486464778317,8.49032742,-2.0490086130052934,8.837961152893842,-2.6893673845886776
0.9,4.110354932566352,8.49044867,-2.049069275599263,8.846080914190068,-2.7020147576614164
0.9,4.107351126341509,8.49056652,-2.049128199110656,8.853855295779676,-2.7141478157679484
0.9,4.104423331577231,8.49068285,-2.049186361590396,8.861419161172817,-2.7259753566382114
0.9,4.1015599468591155,8.49079803,-2.0492439724939135,8.868804962516899,-2.7375440746349597
0.9,4.098744944431101,8.49091212,-2.049301031600645,8.876053447501,-2.748918146202212
0.9,4.095938020844439,8.49102631,-2.0493580982049835,8.883270053194941,-2.7602600141636535
0.9,4.093114582944301,8.49114166,-2.0494157318960684,8.890518486572821,-2.7716691127710957
0.9,4.090293959239294,8.49125764,-2.049473723025301,8.897748346972502,-2.7830675765628374
0.9,4.0875052017263185,8.4913729,-2.0495313720636097,8.904885173640444,-2.794337896014332
0.9,4.084741053385084,8.49148705,-2.0495884689448673,8.911947146717448,-2.805508639110666
0.9,4.081959386348459,8.4916011,-2.0496455033481995,8.919042667152478,-2.81674935059789
0.9,4.079118808108636,8.49171631,-2.049703105200218,8.926277246102654,-2.8282268692538532
0.9,4.07319502366833,8.49195238,-2.049821132370691,8.94144847027786,-2.8521580915476825
0.9,4.0672795500772025,8.49218303,-2.0499364603551755,8.95654044801376,-2.876050613597573
0.9,4.061266650267822,8.49241264,-2.050051258566065,8.971826209398383,-2.9003318045254702
0.9,4.055542349787301,8.4926294,-2.050159640792989,8.98705321807722,-2.923445818892372
0.9,4.050226318404423,8.49282982,-2.0502598501071714,9.001764423783092,-2.944910388210377
0.9,4.045172225051457,8.49302429,-2.050357068229147,9.01599354711222,-2.9653211580792846
0.9,4.040631169507616,8.49319886,-2.0504443517725277,9.029771222781184,-2.9836600350910465
0.9,4.0348692889366795,8.49341582,-2.050552832156186,9.049348679121872,-3.006924431852228
0.9,4.028455437588907,8.49365686,-2.0506733353478364,9.07181023237204,-3.032820899584226
0.9,4.021822840510761,8.49390048,-2.0507952052311342,9.095324902157207,-3.059594899719627
0.9,4.014876921382639,8.49414681,-2.050918372756627,9.119777653136445,-3.0876249420631825
0.9,4.007647085093126,8.49438879,-2.0510393284832067,9.144569849076817,-3.116786226679655
0.9,4.00053146826801,8.4946092,-2.051149502622382,9.169124018248153,-3.145469175027544
0.9,3.992854287398159,8.49482861,-2.051259212996023,9.19422869587425,-3.176397347097976
0.9,3.9852421000736284,8.4950364,-2.05136311924021,9.218171164737779,-3.2070538474274684
0.9,3.977626390160954,8.49523231,-2.051461076624245,9.241467782493935,-3.2377125222521608
0.9,3.9702969527445244,8.49543686,-2.0515633440939087,9.26432116886453,-3.2672349484915353
0.9,3.96264392471294,8.49565757,-2.051673721578342,9.287333603772032,-3.298067677697219
0.9,3.954989697286175,8.49587576,-2.0517827908368917,9.309420846658677,-3.3289028792258524
0.9,3.9474697629121347,8.49607597,-2.0518829533398026,9.330687049346874,-3.3591827501844023
0.9,3.939497836879946,8.49627759,-2.051983701854579,9.351674385951322,-3.391271979316047
0.9,3.932032803017646,8.49645872,-2.0520742688248146,9.371306012107324,-3.4213131966573083
0.9,3.9243882441165083,8.49664123,-2.052165558612482,9.391032900621747,-3.4520739444444244
0.9,3.9164260791104293,8.49683612,-2.052262993092774,9.410412103907586,-3.4841175091138123
0.9,3.908721955703347,8.49702257,-2.0523562239979425,9.428660652470523,-3.515120640070229
0.9,3.901187077838748,8.49720642,-2.052448136586855,9.446576618356966,-3.545443842044203
0.9,3.893585229572387,8.49738749,-2.0525386595648722,9.464395047550967,-3.576032485858905
0.9,3.8859845731493237,8.49756036,-2.0526251142944862,9.481796226687251,-3.606607871300597
0.9,3.8787658968967347,8.49772178,-2.052705806810027,9.498681957990522,-3.6356439997286696
0.9,3.8709491876958726,8.49788922,-2.0527895455504575,9.515426210339468,-3.6670782921987923
0.9,3.863989733539943,8.49803514,-2.0528625129193525,9.530502701841005,-3.6950620286297493
0.9,3.85712157112071,8.49817801,-2.0529339411643956,9.54525700267283,-3.722677533879691
0.9,3.850165531740424,8.49832499,-2.053007426504789,9.55928404917113,-3.750648653091767
0.9,3.8440779011073545,8.49845767,-2.0530737996723256,9.571789628681287,-3.7751318520561337
0.9,3.838326168724903,8.49858836,-2.0531391247231685,9.58368835487352,-3.7982694974267677
0.9,3.8329851938408916,8.49871366,-2.053201778279133,9.594885355143555,-3.819758664872813
0.9,3.827572736297226,8.49884484,-2.0532673342989454,9.605585576567805,-3.84153974529434
0.9,3.8232045437863214,8.49895303,-2.0533214660494896,9.615305176845137,-3.8591206464415264
0.9,3.818085332383423,8.4990835,-2.053386687184955,9.625795771913928,-3.8797280249776436
0.9,3.8137717693825226,8.49919689,-2.0534433754132793,9.635156394645657,-3.8970956248354445
0.9,3.8096112680535557,8.49931109,-2.0535004946985227,9.644550841560454,-3.9138517810632285
0.9,3.805732107666592,8.49942283,-2.05355635036184,9.653777693785498,-3.9294802054945093
0.9,3.802146767267395,8.49953188,-2.053610871287263,9.662922926612548,-3.9439306205544926
0.9,3.798587374694559,8.49964203,-2.0536659641485127,9.672157823395379,-3.9582783253729503
0.9,3.795323381660185,8.49974653,-2.0537182381960637,9.681181155816521,-3.971438839134084
0.9,3.79209251167921,8.49985098,-2.053770447883006,9.69037729368921,-3.9844667063776544
0.9,3.7889401067889166,8.49995357,-2.053821745244196,9.69955451862062,-3.9971790067947284
0.9,3.785848279517026,8.5000511,-2.053870504551066,9.708696432478423,-4.0096437449384315
