Mass,logT,logg,logR,logtau,logL
0.5,4.46,7.7416,-1.8041003475907664,7.107209969647869,-0.8091
0.5,4.48,7.7337,-1.7986028756795485,7.045322978786658,-0.7212
0.5,4.5,7.7251,-1.7958800173440752,6.986771734266245,-0.6326
0.5,4.52,7.7157,-1.7904849854573692,6.924279286061882,-0.5432
0.5,4.54,7.7057,-1.785156151952302,6.869231719730976,-0.4532
0.5,4.56,7.6945,-1.779891911959945,6.8061799739838875,-0.362
0.5,4.58,7.6824,-1.7746907182741372,6.748188027006201,-0.2699
0.5,4.6,7.6695,-1.7670038896078462,6.690196080028514,-0.177
0.5,4.62,7.6552,-1.7594507517174003,6.623249290397901,-0.0827
0.5,4.64,7.6397,-1.7520267336381934,6.568201724066995,0.0128
0.5,4.66,7.623,-1.744727494896694,6.491361693834273,0.1095
0.5,4.68,7.6051,-1.7351821769904636,6.431363764158987,0.2074
0.5,4.7,7.5852,-1.7258421507363202,6.361727836017593,0.3073
0.5,4.72,7.5635,-1.7144426909922261,6.278753600952829,0.409
0.5,4.74,7.5402,-1.7033348097384688,6.204119982655925,0.5123
0.5,4.76,7.5156,-1.692503962086787,6.113943352306837,0.6169
0.5,4.78,7.4873,-1.6777807052660807,6.0,0.7252
0.5,4.8,7.4564,-1.6635402661514704,5.903089986991944,0.8361
0.5,4.82,7.4231,-1.6478174818886375,5.778151250383644,0.9494
0.5,4.84,7.3876,-1.6289321377282637,5.6020599913279625,1.0649
0.5,4.86,7.35,-1.6108339156354674,5.477121254719663,1.1825
0.5,4.88,7.3097,-1.5917600346881504,5.301029995663981,1.3028
0.5,4.9,7.2674,-1.5718652059712113,5.0,1.4252
0.6,3.4,8.0586,-1.9208187539523751,9.924362000942981,-5.288
0.6,3.42,8.0586,-1.9208187539523751,9.91124818832639,-5.208
0.6,3.44,8.0586,-1.9208187539523751,9.897819457628469,-5.128
0.6,3.46,8.0586,-1.9208187539523751,9.884211760377255,-5.048
0.6,3.48,8.0586,-1.9208187539523751,9.870433169419863,-4.968
0.6,3.5,8.0586,-1.9208187539523751,9.856372368918981,-4.8879
0.6,3.52,8.0585,-1.9208187539523751,9.841816053089333,-4.8079
0.6,3.54,8.0585,-1.9208187539523751,9.826573630669575,-4.7279
0.6,3.56,8.0585,-1.9208187539523751,9.810373674373695,-4.6478
0.6,3.58,8.0584,-1.9208187539523751,9.792937716578813,-4.5678
0.6,3.6,8.0583,-1.9208187539523751,9.773881482195762,-4.4877
0.6,3.62,8.0582,-1.9208187539523751,9.753000545293439,-4.4076
0.6,3.64,8.0581,-1.9208187539523751,9.731322789176444,-4.3275
0.6,3.66,8.058,-1.9208187539523751,9.708871109118354,-4.2474
0.6,3.68,8.0579,-1.9208187539523751,9.683857205400347,-4.1673
0.6,3.7,8.0577,-1.9208187539523751,9.656165306350893,-4.0871
0.6,3.72,8.0576,-1.9208187539523751,9.62601169875135,-4.007
0.6,3.74,8.0574,-1.9208187539523751,9.592920307995614,-3.9268
0.6,3.76,8.0571,-1.9208187539523751,9.553446086208256,-3.8465
0.6,3.78,8.0569,-1.9208187539523751,9.515648693707632,-3.7663
0.6,3.8,8.0565,-1.9208187539523751,9.474784264452135,-3.6859
0.6,3.82,8.0561,-1.9208187539523751,9.429461576757229,-3.6055
0.6,3.84,8.0557,-1.9208187539523751,9.3775430081774,-3.525
0.6,3.86,8.0551,-1.9208187539523751,9.318793504793296,-3.4445
0.6,3.88,8.0544,-1.9208187539523751,9.263565060960858,-3.3638
0.6,3.9,8.0535,-1.91721462968355,9.206286044412433,-3.2829
0.6,3.92,8.0525,-1.91721462968355,9.147830849943459,-3.2019
0.6,3.94,8.0512,-1.91721462968355,9.083144143143052,-3.1206
0.6,3.96,8.0497,-1.91721462968355,9.01346923230917,-3.0391
0.6,3.98,8.0479,-1.91721462968355,8.94156112023607,-2.9573
0.6,4.0,8.0461,-1.9136401693252518,8.872156272748294,-2.8755
0.6,4.02,8.0443,-1.9136401693252518,8.808750972349594,-2.7937
0.6,4.04,8.0426,-1.9136401693252518,8.749504423876143,-2.712
0.6,4.06,8.0409,-1.9136401693252518,8.692141609366784,-2.6303
0.6,4.08,8.0393,-1.9100948885606022,8.634980800051228,-2.5487
0.6,4.1,8.0376,-1.9100948885606022,8.576801895828913,-2.467
0.6,4.12,8.0358,-1.9100948885606022,8.516931808868012,-2.3852
0.6,4.14,8.034,-1.9100948885606022,8.45484486000851,-2.3033
0.6,4.16,8.032,-1.9065783148377649,8.389697548206385,-2.2214
0.6,4.18,8.0298,-1.9065783148377649,8.320769228338687,-2.1392
0.6,4.2,8.0275,-1.9065783148377649,8.246744709723842,-2.0569
0.6,4.22,8.0249,-1.9030899869919435,8.16761267272753,-1.9743
0.6,4.24,8.0221,-1.9030899869919435,8.082066934285113,-1.8915
0.6,4.26,8.0191,-1.9030899869919435,7.990782691803138,-1.8085
0.6,4.28,8.0158,-1.899629454882437,7.893206753059848,-1.7252
0.6,4.3,8.0122,-1.899629454882437,7.790285164033242,-1.6416
0.6,4.32,8.0085,-1.8961962790440432,7.683947130751512,-1.5579
0.6,4.34,8.0046,-1.8927900303521317,7.576341350205793,-1.474
0.6,4.36,8.0004,-1.8927900303521317,7.469822015978163,-1.3898
0.6,4.38,7.996,-1.889410289700751,7.367355921026019,-1.3054
0.6,4.4,7.992,-1.889410289700751,7.271841606536499,-1.2214
0.6,4.42,7.9879,-1.8860566476931633,7.184691430817598,-1.1373
0.6,4.44,7.9836,-1.8827287043442358,7.103803720955957,-1.053
0.6,4.46,7.9791,-1.8827287043442358,7.02938377768521,-0.9685
0.6,4.48,7.9744,-1.8794260687941502,6.963787827345556,-0.8838
0.6,4.5,7.9694,-1.8761483590329142,6.897627091290442,-0.7988
0.6,4.52,7.9642,-1.8728952016351923,6.832508912706237,-0.7136
0.6,4.54,7.9587,-1.8728952016351923,6.778151250383644,-0.6281
0.6,4.56,7.953,-1.869666231504994,6.7160033436347994,-0.5423
0.6,4.58,7.9468,-1.8664610916297826,6.662757831681574,-0.4562
0.6,4.6,7.9402,-1.8632794328435933,6.6020599913279625,-0.3696
0.6,4.62,7.9334,-1.8601209135987635,6.544068044350276,-0.2828
0.6,4.64,7.926,-1.853871964321762,6.491361693834273,-0.1954
0.6,4.66,7.9181,-1.85078088734462,6.431363764158987,-0.1075
0.6,4.68,7.9096,-1.8477116556169435,6.380211241711606,-0.019
0.6,4.7,7.9008,-1.8416375079047504,6.3222192947339195,0.0698
0.6,4.72,7.8912,-1.8386319977650252,6.2552725051033065,0.1594
0.6,4.74,7.8808,-1.832682665251824,6.204119982655925,0.2499
0.6,4.76,7.8696,-1.826813731587726,6.146128035678238,0.341
0.6,4.78,7.8575,-1.8210230527068305,6.079181246047625,0.4331
0.6,4.8,7.8447,-1.8153085691824011,6.0,0.5259
0.6,4.82,7.8306,-1.8068754016455384,5.903089986991944,0.62
