Mass,logT,logg,logR,logtau,logL
0.6,4.1,7.997,-1.889410289700751,8.538573733806855,-2.4266
0.6,4.12,7.9946,-1.889410289700751,8.481442628502306,-2.3442
0.6,4.14,7.9921,-1.889410289700751,8.422589839851483,-2.2617
0.6,4.16,7.9895,-1.8860566476931633,8.361350024352266,-2.1791
0.6,4.18,7.9867,-1.8860566476931633,8.296665190261532,-2.0963
0.6,4.2,7.9836,-1.8827287043442358,8.227629649571009,-2.0132
0.6,4.22,7.9804,-1.8827287043442358,8.153814864344529,-1.93
0.6,4.24,7.977,-1.8794260687941502,8.074084689028243,-1.8466
0.6,4.26,7.9733,-1.8794260687941502,7.989004615698537,-1.7629
0.6,4.28,7.9694,-1.8761483590329142,7.898176483497677,-1.679
0.6,4.3,7.9653,-1.8761483590329142,7.803457115648414,-1.595
0.6,4.32,7.9611,-1.8728952016351923,7.705007959333336,-1.5107
0.6,4.34,7.9566,-1.869666231504994,7.60422605308447,-1.4262
0.6,4.36,7.9519,-1.8664610916297826,7.502427119984433,-1.3415
0.6,4.38,7.947,-1.8664610916297826,7.401400540781544,-1.2566
0.6,4.4,7.9419,-1.8632794328435933,7.303196057420489,-1.1715
0.6,4.42,7.9364,-1.8601209135987635,7.209515014542631,-1.086
0.6,4.44,7.9306,-1.856985199745905,7.123851640967086,-1.0002
0.6,4.46,7.9246,-1.853871964321762,7.045322978786658,-0.9142
0.6,4.48,7.9183,-1.85078088734462,6.968482948553935,-0.8279
0.6,4.5,7.9115,-1.8477116556169435,6.897627091290442,-0.7411
0.6,4.52,7.9043,-1.8446639625349381,6.832508912706237,-0.6539
0.6,4.54,7.8968,-1.8386319977650252,6.763427993562937,-0.5664
0.6,4.56,7.8888,-1.8356471442155629,6.707570176097937,-0.4784
0.6,4.58,7.8803,-1.832682665251824,6.643452676486188,-0.3899
0.6,4.6,7.8712,-1.826813731587726,6.57978359661681,-0.3008
0.6,4.62,7.8616,-1.8210230527068305,6.518513939877887,-0.2112
0.6,4.64,7.8511,-1.8181564120552274,6.4623979978989565,-0.1207
0.6,4.66,7.8394,-1.812479279163537,6.3979400086720375,-0.029
0.6,4.68,7.8264,-1.8041003475907664,6.3222192947339195,0.064
0.6,4.7,7.8124,-1.7986028756795485,6.2552725051033065,0.158
0.6,4.72,7.7971,-1.7904849854573692,6.176091259055681,0.2533
0.6,4.74,7.7808,-1.7825160557860937,6.113943352306837,0.3496
0.6,4.76,7.7634,-1.7721132953863266,6.041392685158225,0.447
0.6,4.78,7.7451,-1.7619538968712045,5.954242509439325,0.5453
0.6,4.8,7.7254,-1.7520267336381934,5.845098040014257,0.645
0.6,4.82,7.7046,-1.7423214251308154,5.778151250383644,0.7458
0.6,4.84,7.6829,-1.7304870557820837,5.698970004336019,0.8475
0.6,4.86,7.6604,-1.7189666327522726,5.6020599913279625,0.95
0.6,4.88,7.6373,-1.7077439286435239,5.477121254719663,1.0531
0.6,4.9,7.6138,-1.6968039425795112,5.301029995663981,1.1566
0.7,3.4,8.2041,-1.958607314841775,10.25391926057491,-5.3683
0.7,3.42,8.204,-1.958607314841775,10.243107530245023,-5.2882
0.7,3.44,8.2039,-1.958607314841775,10.231782964556755,-5.2081
0.7,3.46,8.2038,-1.958607314841775,10.219639529872842,-5.128
0.7,3.48,8.2037,-1.958607314841775,10.206734151983722,-5.0479
0.7,3.5,8.2035,-1.958607314841775,10.193113462455747,-4.9677
0.7,3.52,8.2033,-1.958607314841775,10.178556830287581,-4.8875
0.7,3.54,8.2031,-1.958607314841775,10.163179271358905,-4.8073
0.7,3.56,8.2028,-1.958607314841775,10.146007036789795,-4.727
0.7,3.58,8.2025,-1.958607314841775,10.127078869562036,-4.6467
0.7,3.6,8.2021,-1.958607314841775,10.104794286486278,-4.5663
0.7,3.62,8.2016,-1.958607314841775,10.07776022847899,-4.4858
0.7,3.64,8.2009,-1.958607314841775,10.043794392325779,-4.4051
0.7,3.66,8.2,-1.958607314841775,9.999147947531013,-4.3242
0.7,3.68,8.1988,-1.958607314841775,9.938864822123305,-4.243
0.7,3.7,8.1973,-1.958607314841775,9.867443916284136,-4.1615
0.7,3.72,8.1954,-1.9546770212133424,9.785393906519332,-4.0796
0.7,3.74,8.1935,-1.9546770212133424,9.70246500289385,-3.9976
0.7,3.76,8.1916,-1.9546770212133424,9.628511537066203,-3.9158
0.7,3.78,8.1899,-1.9546770212133424,9.5560973688242,-3.8341
0.7,3.8,8.1885,-1.9507819773298183,9.491571785500986,-3.7526
0.7,3.82,8.1872,-1.9507819773298183,9.43555771346132,-3.6714
0.7,3.84,8.186,-1.9507819773298183,9.379504939152135,-3.5902
0.7,3.86,8.1848,-1.9507819773298183,9.323396497131876,-3.509
0.7,3.88,8.1836,-1.9507819773298183,9.26599637049508,-3.4278
0.7,3.9,8.1824,-1.9507819773298183,9.208710019906402,-3.3466
0.7,3.92,8.1812,-1.9469215565165803,9.149711649687932,-3.2654
0.7,3.94,8.18,-1.9469215565165803,9.091103944090285,-3.1842
0.7,3.96,8.1787,-1.9469215565165803,9.036029730656542,-3.1029
0.7,3.98,8.1773,-1.9469215565165803,8.983716473913749,-3.0215
0.7,4.0,8.176,-1.9469215565165803,8.931254406416414,-2.9402
0.7,4.02,8.1746,-1.9469215565165803,8.878349422217775,-2.8588
0.7,4.04,8.173,-1.9430951486635273,8.824906471302112,-2.7772
