Mass,logT,logg,logR,logtau,logL
0.2,3.672898549784042,7.12875245,-1.694827290871933,9.259109147963018,-3.743356575877609
0.2,3.668266012495269,7.13111203,-1.6960071178634653,9.277481772001911,-3.7642462904568434
0.2,3.663502583694298,7.13323993,-1.6970711190960361,9.294944348171002,-3.785427899292501
0.2,3.658511520817865,7.13513995,-1.6980212368469447,9.311582227862406,-3.807292174248891
0.2,3.653213980723116,7.13681902,-1.6988607733786738,9.327494821751165,-3.8301614062032088
0.2,3.6475968661533735,7.13830173,-1.6996022107320734,9.342812778384484,-3.8541126303947864
0.2,3.6417004795527634,7.13962579,-1.700264139268335,9.35769077350263,-3.87902221259055
0.2,3.6356174426900276,7.14083221,-1.7008671967015316,9.37225509606088,-3.9045607256790826
0.2,3.6294556665364324,7.14194927,-1.701425889071605,9.38654373035438,-3.9303249452665856
0.2,3.6232594961983073,7.14299142,-1.7019469578976139,9.400548350170512,-3.956151741544337
0.2,3.617042562143151,7.14395984,-1.7024312106418806,9.414241279181903,-3.981987931295013
0.2,3.610731719983751,7.14485327,-1.7028778934485493,9.42766394515881,-4.0081247230867305
0.2,3.6042644572790152,7.145672,-1.703287204991361,9.440878554496123,-4.0348125575384275
0.2,3.59760045333567,7.14642208,-1.703662194268064,9.453992807539523,-4.062218601862308
0.2,3.590696079904396,7.14711074,-1.704006561186928,9.467129600243894,-4.090524736014712
0.2,3.5835554746325617,7.14774391,-1.7043230765820885,9.48036645321996,-4.119720408397943
0.2,3.5761462655509946,7.14832991,-1.7046161062718403,9.493810641387716,-4.149943187224911
0.2,3.568486211131747,7.14887778,-1.704890032275793,9.507523144833415,-4.181131285043785
0.2,3.5605989460956717,7.1493968,-1.7051495672877732,9.521515180568741,-4.2131992697914145
0.2,3.5525185351189985,7.14989658,-1.705399437109736,9.535786126067995,-4.24602074000138
0.2,3.544263135239921,7.1503824,-1.70564247759496,9.550293675819205,-4.2795281136271
0.2,3.535836623843385,7.15085293,-1.7058777257952291,9.565041028632093,-4.31370468760021
0.2,3.527224709754323,7.15129785,-1.7061000922285408,9.579990522919399,-4.348597409198959
0.2,3.518379629993715,7.15171024,-1.7063063825715097,9.595176556060242,-4.384389888123567
0.2,3.509259017275984,7.15208591,-1.7064940331870415,9.610657927744882,-4.4212482505928445
0.2,3.499838990399294,7.15243716,-1.7066696917391726,9.626487160792948,-4.459279667534803
0.2,3.4901237188212515,7.15277415,-1.7068381111238244,9.642686557120644,-4.49847751356545
0.2,3.478599463209329,7.15314997,-1.7070263096515632,9.662025049971296,-4.544950576392725
0.2,3.470726907847338,7.15338596,-1.707144293217365,9.673227862293047,-4.576676643078607
0.2,3.4633543538074925,7.15360232,-1.7072524464721486,9.684148945366939,-4.606383222551687
0.2,3.4531568105740575,7.15390349,-1.7074029515475022,9.705200222708514,-4.647474588685034
0.2,3.4451039629484597,7.15412405,-1.7075130792099231,9.725278096422914,-4.679906534734185
0.2,3.438133286533889,7.15431674,-1.7076095434276755,9.744468621675988,-4.707981895849169
0.2,3.4314452751920164,7.15449142,-1.7076967935487963,9.76284692333718,-4.734908683348897
0.2,3.424831004086117,7.15465536,-1.7077789647985813,9.780478972116901,-4.761529675386428
0.2,3.418141086676427,7.15480881,-1.7078557357106463,9.79742301397325,-4.788442825084699
0.2,3.411272838885796,7.15496256,-1.7079325201960245,9.813730730969986,-4.816069512530384
0.2,3.4041417483175116,7.15511435,-1.7080083621835462,9.829448191943678,-4.8447456874412245
0.2,3.3967109027311744,7.15526345,-1.708082942430507,9.84461663705826,-4.874618175577588
0.2,3.388969437397723,7.15541139,-1.7081568978853578,9.859273129904503,-4.905732000778896
0.2,3.377291148870825,7.15562824,-1.7082653036369027,9.880370214228412,-4.95266195001147
0.2,3.365384434496098,7.15584204,-1.7083721416583222,9.900565493103748,-5.000502656494781
0.2,3.3533821376136554,7.15604226,-1.708472306239401,9.919686567713288,-5.048712103451714
0.2,3.341280644295081,7.15622959,-1.7085661118568802,9.937824798655642,-5.0973052896311115
0.2,3.329172903343539,7.1564053,-1.7086538735501164,9.955061106394643,-5.145912031302841
0.2,3.3172362190694797,7.15657087,-1.7087365453286538,9.971576734688234,-5.193824280489165
0.2,3.3054377682540554,7.15672807,-1.7088150821334134,9.987676720037953,-5.241175280737095
0.2,3.292688090206539,7.15686758,-1.708885010996726,10.003518261864237,-5.292313495508842
0.2,3.2805728847479947,7.15698085,-1.7089415370740197,10.01838631192905,-5.340887644954023
0.2,3.2690854207766042,7.15709078,-1.7089964734187726,10.033068936756019,-5.386947538680118
0.2,3.2574360220643492,7.15720502,-1.7090536529251428,10.048027900096178,-5.433659191419635
0.2,3.245891671084055,7.15731219,-1.709107325456523,10.062967226164655,-5.479943791056703
0.2,3.2343082353156696,7.15741311,-1.7091578092477429,10.077911614035893,-5.526378433729581
0.2,3.222862780335121,7.1575148,-1.7092086184815491,10.092783784687557,-5.572262046101924
0.2,3.2111154397369397,7.15762463,-1.7092635886234562,10.107668451101464,-5.61936116005425
